CATALOG_ID|CATALOG_CID|CATALOG_NAME|CATGROUP_ID_PATH|CATGROUP_CID_PATH|CATGROUP_NAME_PATH|CATGROUP_ID_CHILD|CATGROUP_CID_CHILD|CATGROUP_NAME_CHILD|CATGROUP_ID_PARENT|CATGROUP_CID_PARENT|CATGROUP_NAME_PARENT|CATGROUP_ID_TOP|CATGROUP_CID_TOP|CATGROUP_NAME_TOP|LEVEL
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013416/1015271|/12/220/2023|/Food & Grocery/Gum & Candy/Halloween|1015271|2023|Halloween|1013416|220|Gum & Candy|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013014/1013187/1015282|/22/351/3111|/Tools/Bench & Stationary Power Tools/Scroll Saws|1015282|3111|Scroll Saws|1013187|351|Bench & Stationary Power Tools|1013014|22|Tools|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013075/1015284|/15/277/2401|/Home Services/Home Interior/Cabinet Refacing|1015284|2401|Cabinet Refacing|1013075|277|Home Interior|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013011/1013357/1015287|/16/295/2610|/Jewelry/Pendants & Necklaces/Sterling Silver Chains|1015287|2610|Sterling Silver Chains|1013357|295|Pendants & Necklaces|1013011|16|Jewelry|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013001/1013210/1015295|/11/179/1666|/Fitness & Sports/Golf/Golf Gifts|1015295|1666|Golf Gifts|1013210|179|Golf|1013001|11|Fitness & Sports|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013329/1015296|/12/228/2113|/Food & Grocery/Seafood/Shellfish|1015296|2113|Shellfish|1013329|228|Seafood|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013021/1013186/1015300|/23/383/3449|/Toys & Games/Pretend Play & Dress Up/Magic Tricks & Sets|1015300|3449|Magic Tricks & Sets|1013186|383|Pretend Play & Dress Up|1013021|23|Toys & Games|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013016/1013317/1015309|/3/68/760|/Baby/Diapering/Diaper Rash Relief|1015309|760|Diaper Rash Relief|1013317|68|Diapering|1013016|3|Baby|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013011/1013110/1015312|/16/288/2529|/Jewelry/Fashion Jewelry/Sets|1015312|2529|Sets|1013110|288|Fashion Jewelry|1013011|16|Jewelry|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013045/1015316|/12/210/1894|/Food & Grocery/Cleaning Supplies/Glass & Window|1015316|1894|Glass & Window|1013045|210|Cleaning Supplies|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013046/1015332|/15/279/2433|/Home Services/Lawn & Garden Equipment/Lawn Mowers|1015332|2433|Lawn Mowers|1013046|279|Lawn & Garden Equipment|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013433/1015338|/12/207/1847|/Food & Grocery/Bread & Bakery/Bread Crumbs|1015338|1847|Bread Crumbs|1013433|207|Bread & Bakery|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013139/1015341|/12/217/1983|/Food & Grocery/General Grocery/Mayonnaise|1015341|1983|Mayonnaise|1013139|217|General Grocery|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013386/1015343|/12/229/2129|/Food & Grocery/Snacks/Pretzels|1015343|2129|Pretzels|1013386|229|Snacks|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1012998/1013112/1015355|/8/145/1404|/Computers & Electronics/Power & Cables/Surge Suppressors|1015355|1404|Surge Suppressors|1013112|145|Power & Cables|1012998|8|Computers & Electronics|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013016/1013056/1015356|/3/63/718|/Baby/Baby Gear & Travel/Bouncers|1015356|718|Bouncers|1013056|63|Baby Gear & Travel|1013016|3|Baby|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013021/1013157/1015363|/23/380/3422|/Toys & Games/Musical Instruments & Toys/Guitars|1015363|3422|Guitars|1013157|380|Musical Instruments & Toys|1013021|23|Toys & Games|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013264/1015367|/12/212/1923|/Food & Grocery/Dairy/Sour Cream|1015367|1923|Sour Cream|1013264|212|Dairy|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013399/1015376|/15/281/2458|/Home Services/Repair & Maintenance/Lawn Mowers|1015376|2458|Lawn Mowers|1013399|281|Repair & Maintenance|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013235/1015383|/15/282/2477|/Home Services/Windows & Doors/Exterior Doors|1015383|2477|Exterior Doors|1013235|282|Windows & Doors|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013333/1015389|/12/206/1839|/Food & Grocery/Beverages/Sports & Energy Drinks|1015389|1839|Sports & Energy Drinks|1013333|206|Beverages|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013139/1015391|/12/217/2001|/Food & Grocery/General Grocery/Stuffing|1015391|2001|Stuffing|1013139|217|General Grocery|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1012998/1013267/1015405|/8/130/1258|/Computers & Electronics/Car Electronics/Car Video & DVD|1015405|1258|Car Video & DVD|1013267|130|Car Electronics|1012998|8|Computers & Electronics|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013312/1015409|/15/270/2379|/Home Services/Appliances/Washers & Dryers|1015409|2379|Washers & Dryers|1013312|270|Appliances|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013291/1015415|/12/216/1948|/Food & Grocery/Frozen Foods/Appetizers & Snacks|1015415|1948|Appetizers & Snacks|1013291|216|Frozen Foods|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013178/1015417|/12/226/2082|/Food & Grocery/Prepared Foods/Desserts|1015417|2082|Desserts|1013178|226|Prepared Foods|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013021/1013401/1015421|/23/382/3437|/Toys & Games/Pools & Accessories/Pool Furniture & Accessories|1015421|3437|Pool Furniture & Accessories|1013401|382|Pools & Accessories|1013021|23|Toys & Games|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013016/1013314/1015430|/3/64/728|/Baby/Baby Health & Safety/Childproofing|1015430|728|Childproofing|1013314|64|Baby Health & Safety|1013016|3|Baby|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013226/1015437|/12/205/1820|/Food & Grocery/Baking Supplies/Pie Crust & Pastry Sheets|1015437|1820|Pie Crust & Pastry Sheets|1013226|205|Baking Supplies|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013075/1015453|/15/277/2404|/Home Services/Home Interior/Kitchen|1015453|2404|Kitchen|1013075|277|Home Interior|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013006/1013355/1015458|/17/311/2724|/Lawn & Garden/Outdoor Tools & Supplies/Gardening Gloves & Clothing|1015458|2724|Gardening Gloves & Clothing|1013355|311|Outdoor Tools & Supplies|1013006|17|Lawn & Garden|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013001/1013210/1015463|/11/179/1661|/Fitness & Sports/Golf/Complete Sets|1015463|1661|Complete Sets|1013210|179|Golf|1013001|11|Fitness & Sports|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013014/1013373/1015482|/22/350/3099|/Tools/Auto & Mechanics Tools/Diagnostic Tools & Testers|1015482|3099|Diagnostic Tools & Testers|1013373|350|Auto & Mechanics Tools|1013014|22|Tools|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013264/1015484|/12/212/1904|/Food & Grocery/Dairy/Butter|1015484|1904|Butter|1013264|212|Dairy|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013074/1015486|/12/224/2070|/Food & Grocery/Paper Goods/Paper Towels|1015486|2070|Paper Towels|1013074|224|Paper Goods|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013011/1013090/1015500|/16/298/2644|/Jewelry/Rings/Engagement|1015500|2644|Engagement|1013090|298|Rings|1013011|16|Jewelry|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013433/1015504|/12/207/1856|/Food & Grocery/Bread & Bakery/Muffins|1015504|1856|Muffins|1013433|207|Bread & Bakery|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013139/1015507|/12/217/1971|/Food & Grocery/General Grocery/Cooking Oil & Sprays|1015507|1971|Cooking Oil & Sprays|1013139|217|General Grocery|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1012998/1013141/1015521|/8/129/1245|/Computers & Electronics/Cameras & Camcorders/Camcorders|1015521|1245|Camcorders|1013141|129|Cameras & Camcorders|1012998|8|Computers & Electronics|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013016/1013056/1015522|/3/63/722|/Baby/Baby Gear & Travel/Strollers & Travel Systems|1015522|722|Strollers & Travel Systems|1013056|63|Baby Gear & Travel|1013016|3|Baby|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013416/1015439|/12/220/2033|/Food & Grocery/Gum & Candy/Valentine's Day|1015439|2033|Valentine's Day|1013416|220|Gum & Candy|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013008/1013233/1015446|/1/42/591|/Appliances/Sewing & Garment Care/Drying Stations|1015446|591|Drying Stations|1013233|42|Sewing & Garment Care|1013008|1|Appliances|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1012998/1013133/1015450|/8/144/1399|/Computers & Electronics/Portable Electronics/Voice Recorders|1015450|1399|Voice Recorders|1013133|144|Portable Electronics|1012998|8|Computers & Electronics|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013014/1013346/1015451|/22/349/3070|/Tools/Air Compressors & Air Tools/Air Compressor Accessories|1015451|3070|Air Compressor Accessories|1013346|349|Air Compressors & Air Tools|1013014|22|Tools|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013180/1015572|/15/275/2392|/Home Services/Home Electronics/Audio & Video Stands|1015572|2392|Audio & Video Stands|1013180|275|Home Electronics|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013291/1015577|/12/216/1956|/Food & Grocery/Frozen Foods/Fruit|1015577|1956|Fruit|1013291|216|Frozen Foods|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013178/1015579|/12/226/2087|/Food & Grocery/Prepared Foods/Pasta|1015579|2087|Pasta|1013178|226|Prepared Foods|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013021/1013401/1015583|/23/382/3438|/Toys & Games/Pools & Accessories/Pool Heaters & Filters|1015583|3438|Pool Heaters & Filters|1013401|382|Pools & Accessories|1013021|23|Toys & Games|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013016/1013314/1015592|/3/64/730|/Baby/Baby Health & Safety/Health & Grooming|1015592|730|Health & Grooming|1013314|64|Baby Health & Safety|1013016|3|Baby|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013226/1015599|/12/205/1815|/Food & Grocery/Baking Supplies/Dry Goods & Spices|1015599|1815|Dry Goods & Spices|1013226|205|Baking Supplies|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013312/1015524|/15/270/2368|/Home Services/Appliances/Indoor Air Quality Products|1015524|2368|Indoor Air Quality Products|1013312|270|Appliances|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013021/1013157/1015531|/23/380/3424|/Toys & Games/Musical Instruments & Toys/Keyboards & Pianos|1015531|3424|Keyboards & Pianos|1013157|380|Musical Instruments & Toys|1013021|23|Toys & Games|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013011/1013337/1015547|/16/292/2554|/Jewelry/Jewelry Boxes & Jewelry Care/Care & Cleaning|1015547|2554|Care & Cleaning|1013337|292|Jewelry Boxes & Jewelry Care|1013011|16|Jewelry|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013016/1013028/1015548|/3/69/770|/Baby/Feeding/Feeding Accessories|1015548|770|Feeding Accessories|1013028|69|Feeding|1013016|3|Baby|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013014/1013080/1015550|/22/355/3162|/Tools/Hand Tools/Hex Keys|1015550|3162|Hex Keys|1013080|355|Hand Tools|1013014|22|Tools|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013093/1015552|/12/208/1871|/Food & Grocery/Breakfast Foods/Peanut Butter|1015552|1871|Peanut Butter|1013093|208|Breakfast Foods|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013416/1015554|/12/220/2017|/Food & Grocery/Gum & Candy/Chewable Candy|1015554|2017|Chewable Candy|1013416|220|Gum & Candy|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013008/1013083/1015561|/1/34/557|/Appliances/Cooking Appliances/Warming Drawers|1015561|557|Warming Drawers|1013083|34|Cooking Appliances|1013008|1|Appliances|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013017/1203494259/1015567|/2/296110/681|/Automotive/Interior Accessories/Universal Sunshade Covers|1015567|681|Universal Sunshade Covers|1203494259|296110|Interior Accessories|1013017|2|Automotive|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013333/1015666|/12/206/1824|/Food & Grocery/Beverages/Cocoa|1015666|1824|Cocoa|1013333|206|Beverages|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013207/1015601|/12/221/2035|/Food & Grocery/Laundry Care/Boosters|1015601|2035|Boosters|1013207|221|Laundry Care|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013008/1013233/1015609|/1/42/600|/Appliances/Sewing & Garment Care/Software Packages|1015609|600|Software Packages|1013233|42|Sewing & Garment Care|1013008|1|Appliances|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013014/1013346/1015614|/22/349/3086|/Tools/Air Compressors & Air Tools/Sand Blasters & Accessories|1015614|3086|Sand Blasters & Accessories|1013346|349|Air Compressors & Air Tools|1013014|22|Tools|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013368/1015616|/15/274/2391|/Home Services/Heating & Cooling Systems/Central Heating & Cooling|1015616|2391|Central Heating & Cooling|1013368|274|Heating & Cooling Systems|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013014/1013111/1015620|/22/359/3208|/Tools/Home Security & Safety/Door Locks & Hardware|1015620|3208|Door Locks & Hardware|1013111|359|Home Security & Safety|1013014|22|Tools|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013139/1015625|/12/217/1968|/Food & Grocery/General Grocery/Canned Seafood|1015625|1968|Canned Seafood|1013139|217|General Grocery|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013386/1015627|/12/229/2120|/Food & Grocery/Snacks/Crackers|1015627|2120|Crackers|1013386|229|Snacks|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013021/1013186/1015631|/23/383/3453|/Toys & Games/Pretend Play & Dress Up/Puppets & Stages|1015631|3453|Puppets & Stages|1013186|383|Pretend Play & Dress Up|1013021|23|Toys & Games|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013008/1013114/1015634|/1/46/629|/Appliances/Washers & Dryers/Top-Load Washers|1015634|629|Top-Load Washers|1013114|46|Washers & Dryers|1013008|1|Appliances|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/80011/1200000249/1015639|/25/400/1228|/zz_Do_Not_Use/Computers & Electronics/Do Not Use - Lantern Batteries|1015639|1228|Do Not Use - Lantern Batteries|1200000249|400|Computers & Electronics|80011|25|zz_Do_Not_Use|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013011/1214844963/1015643|/16/431110/2535|/Jewelry/Sets/Gemstone Sets|1015643|2535|Gemstone Sets|1214844963|431110|Sets|1013011|16|Jewelry|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013264/1015647|/12/212/1906|/Food & Grocery/Dairy/Cottage Cheese|1015647|1906|Cottage Cheese|1013264|212|Dairy|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013074/1015649|/12/224/2066|/Food & Grocery/Paper Goods/Facial Tissue|1015649|2066|Facial Tissue|1013074|224|Paper Goods|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013399/1015660|/15/281/2465|/Home Services/Repair & Maintenance/Refrigerators & Freezers|1015660|2465|Refrigerators & Freezers|1013399|281|Repair & Maintenance|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013139/1015669|/12/217/1986|/Food & Grocery/General Grocery/Pasta|1015669|1986|Pasta|1013139|217|General Grocery|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013017/1203494253/1015682|/2/296010/667|/Automotive/Exterior Accessories/Car Covers Universal Fit|1015682|667|Car Covers Universal Fit|1203494253|296010|Exterior Accessories|1013017|2|Automotive|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013016/1013437/1015684|/3/62/712|/Baby/Baby Food & Nutrition/Cereal|1015684|712|Cereal|1013437|62|Baby Food & Nutrition|1013016|3|Baby|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013300/1015690|/12/213/1931|/Food & Grocery/Deli/Dips & Spreads|1015690|1931|Dips & Spreads|1013300|213|Deli|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013196/1015693|/12/214/1940|/Food & Grocery/Floral and Plants/Flowers|1015693|1940|Flowers|1013196|214|Floral and Plants|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013312/1015698|/15/270/2366|/Home Services/Appliances/Disposers|1015698|2366|Disposers|1013312|270|Appliances|1013002|15|Home Services|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013021/1013024/1015710|/23/381/3429|/Toys & Games/Outdoor Play/Kites & Wind Toys|1015710|3429|Kites & Wind Toys|1013024|381|Outdoor Play|1013021|23|Toys & Games|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013011/1013337/1015720|/16/292/2558|/Jewelry/Jewelry Boxes & Jewelry Care/Musical Jewelry Boxes|1015720|2558|Musical Jewelry Boxes|1013337|292|Jewelry Boxes & Jewelry Care|1013011|16|Jewelry|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013014/1013080/1015722|/22/355/3164|/Tools/Hand Tools/Multi-Tools & Knives|1015722|3164|Multi-Tools & Knives|1013080|355|Hand Tools|1013014|22|Tools|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013093/1015724|/12/208/1867|/Food & Grocery/Breakfast Foods/Hot Cereal|1015724|1867|Hot Cereal|1013093|208|Breakfast Foods|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013416/1015726|/12/220/2026|/Food & Grocery/Gum & Candy/Licorice|1015726|2026|Licorice|1013416|220|Gum & Candy|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013021/1013212/1015732|/23/389/3481|/Toys & Games/Vehicles & Remote Control Toys/Cars|1015732|3481|Cars|1013212|389|Vehicles & Remote Control Toys|1013021|23|Toys & Games|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013014/1013187/1015736|/22/351/3102|/Tools/Bench & Stationary Power Tools/Bench Grinders|1015736|3102|Bench Grinders|1013187|351|Bench & Stationary Power Tools|1013014|22|Tools|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013017/1203494259/1015739|/2/296110/678|/Automotive/Interior Accessories/Universal Fit Floor Mats|1015739|678|Universal Fit Floor Mats|1203494259|296110|Interior Accessories|1013017|2|Automotive|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1012998/1013133/1015743|/8/144/1397|/Computers & Electronics/Portable Electronics/Portable Radios|1015743|1397|Portable Radios|1013133|144|Portable Electronics|1012998|8|Computers & Electronics|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013005/1013207/1015773|/12/221/2040|/Food & Grocery/Laundry Care/Fabric Freshener|1015773|2040|Fabric Freshener|1013207|221|Laundry Care|1013005|12|Food & Grocery|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013008/1013233/1015782|/1/42/593|/Appliances/Sewing & Garment Care/Irons|1015782|593|Irons|1013233|42|Sewing & Garment Care|1013008|1|Appliances|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013014/1013346/1015787|/22/349/3080|/Tools/Air Compressors & Air Tools/Impact Sockets|1015787|3080|Impact Sockets|1013346|349|Air Compressors & Air Tools|1013014|22|Tools|3
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013002/1013046/1015789|/15/279/2432|/Home Services/Lawn & Garden Equipment/Handheld Power Yard Tools|1015789|2432|Handheld Power Yard Tools|1013046|279|Lawn & Garden Equipment|1013002|15|Home Services|3
